,Corriente L1,Corriente L2,Corriente L3,Flujo Descarga,T° Desc Bba. LL,T° Desc Bba. LA,T° Desc Mot. LL,T° Desc Mot. LL.1,Prox. Bba. LLX,Prox. Bba. LLY,Prox. Bba. LAX,Prox. Bba. LAY,Prox. Mot. LAX,Prox. Mot. LAY,Prox. Mot LLX,Prox. Mot. LLY
2018-11-28 08:49:14.999980800,273.45,278.75,276.48,953.07039818754,50.471670692731685,57.759603037373424,69.03935165395254,73.03935165395252,23.742499965608005,10.632499984676832,40.1425000023836,18.60249999284919,13.304259338418984,8.06511571501383,30.56166680915417,11.8463656081482
2018-11-28 08:49:25.000003200,273.45,273.61,271.27,954.9876696673452,50.4702700823408,57.75920255018738,69.9961416808457,74.0,23.910833367725328,10.707500015323166,40.13083333094973,18.63750000715081,12.9222378251095,8.190848830213948,29.87432131745283,12.48949841850994
2018-11-28 08:51:14.999990400,272.69,273.61,276.58,959.0741181290957,50.47060185023357,57.75479719343203,69.96990748740926,73.0,23.555000001728768,10.394999997642588,40.092500000340515,18.997499999449936,13.63,8.447291673866832,30.761041717067837,12.304583347733667
2018-11-28 08:51:25.000012800,272.69,278.67,276.58,962.4809233569916,50.48989198295279,57.754396706246,69.00540082220749,73.0,23.665000062811888,10.24499991434742,40.1141666790387,18.9624999800144,13.63,8.360486073998674,30.153402517990717,12.130972147997348
2018-11-28 08:51:35.000035200,272.69,273.58,271.36,956.2149433726448,50.509182098694794,57.75399621941242,69.95910493597916,73.95910493597916,23.775000027084022,10.094999963067236,40.135833338668064,18.927499991382355,13.716319444238124,8.49427469103708,30.667916665428745,12.13
2018-11-28 08:51:44.999971200,272.69,278.89,276.73,950.0600658116408,50.44018115394441,57.7535957325285,69.0,73.0,23.885000005186303,9.944999992927768,40.157500001021546,18.89249999834981,13.410624981090088,8.320902750463464,30.205208175750748,12.040902750463461
2018-11-28 08:51:54.999993600,272.69,278.89,276.73,966.7363850418445,50.465342196588495,57.753195245342475,69.0,73.0,23.995000066269423,9.7949999096326,40.179166679719735,18.857499978914273,13.497430575694967,8.446288609337174,30.9285881307914,12.166288609337176
2018-11-28 08:52:05.000016000,272.69,273.84,271.59,962.4896546147849,50.490503218670085,57.75279475848372,69.98070998068597,73.98070998068597,24.13583337829875,9.783333366511698,40.192500001309675,18.79583331019579,13.37752310753247,8.232507702510825,30.899583389570424,12.4
2018-11-28 08:52:24.999974400,272.69,273.84,271.59,952.9821771089456,50.53960727893816,57.751993784438945,69.0,74.0,24.47916670803485,10.036666697190762,40.202500001204896,18.61916664538013,13.374112662136373,8.361581793129375,30.022847227632877,12.394305544734252
2018-11-28 08:52:34.999996800,272.69,278.94,276.82,956.0973258052147,50.52763410298496,57.7515932975802,69.0,74.0,24.650833302756848,10.163333310772046,40.20749999910942,18.53083334906686,13.499498418540352,8.409807084053982,30.109652751297165,12.220694497405667
2018-11-28 08:52:45.000019200,272.69,273.48,274.78999917050595,959.212477047295,50.51566091724685,57.751192810394166,69.0,74.0,24.822500037770947,10.290000027869826,40.212500001100125,18.442499980564463,13.327083297711456,8.41,30.532685272260885,12.258425933841899
2018-11-28 08:52:54.999955200,272.69,278.59,272.76,962.327625743564,50.503687741293646,57.75079232353542,69.99151247396269,74.0,24.994166632492952,10.41666664145111,40.21749999900464,18.3541666842512,13.5865201143247,8.409575623698133,29.922504102137488,12.361442879426344
2018-11-28 08:55:44.999990399,272.69,278.59,272.7666666666502,962.5786972253624,50.5697619028068,57.75679789275221,70.0,74.0,23.565,10.1125,39.4375,18.8675,13.460925933538732,8.452314833846833,30.48912028091988,12.32087971908012
2018-11-28 08:55:55.000012799,272.69,273.47,272.76705882372664,961.943663152562,50.550396816589775,57.756398786530845,69.03626585741853,73.0,23.56833333535896,9.964166576526276,39.45250000911532,18.73583325332108,13.676736072832332,8.48875758420026,31.10425124123285,12.304922779961405
2018-11-28 08:56:05.000035200,272.69,278.52,272.76745098043324,961.2894766161162,50.53055555470092,57.75599968068582,69.99922838467552,73.00077161532448,23.65083336636327,9.85999998774147,39.44749999489228,18.697500011236986,13.59,8.190100309992182,30.419830244628617,12.17
2018-11-28 08:56:54.999974400,272.69,278.52,272.76941176473053,959.6844947250764,50.5326566071493,57.75400415068293,69.0,73.98996912265596,24.459166633636727,9.56000001225853,39.32250000510773,18.97249998876301,13.459097221039036,8.360902778960961,31.472445964647935,11.91581790885954
2018-11-28 08:57:04.999996800,272.69,273.26,272.7698039214618,960.6534097415592,50.53837219735167,57.75360504481281,69.0,73.03780836037816,24.45750008989592,9.558333302459987,39.31583332697706,18.953333384183548,13.621682160716803,8.642438327924367,30.7489971444899,12.434498572244948
2018-11-28 08:57:15.000019200,272.69,278.45,272.77019607851355,961.5965030839448,50.54408779222502,57.75320593861653,69.0,73.99768503290097,24.2925,9.614999999999998,39.3275,18.86,13.410300945722872,8.45020834703891,29.96125008223348,12.040208347038911
2018-11-28 09:00:14.999990400,272.69,277.7,272.77725490191966,955.8117459225635,50.489758451491454,57.75,69.03009251259074,73.03009251259074,24.59750000028813,9.11249999751162,39.18250000075961,18.76499999858555,13.710671321096871,8.565555593956445,30.29895828293217,12.223743992194098
2018-11-28 09:00:25.000012800,272.69,272.63,272.7776470589714,957.9281490533542,50.50988728592511,57.75,69.99459917779251,73.99459917779251,24.61583334380198,8.954166576255611,39.230833360932486,18.67499994860845,13.41167425488432,8.10259239465959,30.906597482009285,11.911747048602576
2018-11-28 09:00:35.000035200,272.69,272.63,272.7780392157027,960.0445504545456,50.53001610390877,57.75,70.0,74.0,24.634166672333183,8.795833284395238,39.27916668160567,18.584999972182555,13.534683649559575,8.560370398373822,30.14271600271029,12.50464509789952
2018-11-28 09:00:44.999971200,272.69,277.71,272.77843137243394,962.1609518557373,50.54998188476373,57.75,69.9930558258776,74.0,24.652500000864386,8.637499992534865,39.32750000227883,18.49499999575666,13.321874927013049,8.281527718306926,29.83374985402609,12.0052081305918
2018-11-28 09:17:34.999987200,276.46,279.73,275.34,960.4765194015955,50.60737753565756,57.74823681349967,70.0,74.0,24.585000003090823,11.271666692423558,39.295833296758545,19.389166638334085,13.62832548196854,8.57810941512577,30.146813014069153,12.748109415125768
2018-11-28 09:17:45.000009600,270.95,274.59,270.2,959.5489403403383,50.599910393530266,57.7753250626131,70.0,74.0,24.595000000471483,11.355000003929016,39.1774999944208,19.29749999567808,13.329328660106906,8.240532358185217,29.577754546655076,12.410532358185216
2018-11-28 09:17:55.000032000,276.45,280.1,270.2,965.2137967999068,50.59244325187239,57.80241331002364,70.0,73.0,24.60499999722349,11.438333310195787,39.05916669952198,19.205833358784638,13.49609573340892,8.407692933377998,29.77929013334708,12.575208400092768
2018-11-28 09:18:04.999968000,276.45,275.05,275.21,963.2462031553536,50.584976103173275,57.82950158297744,70.0,73.0,24.59083332048108,11.448333312099178,39.08916672645758,19.199166692929964,13.283904266591076,8.282307066621998,29.74070986665292,12.314791599907233
2018-11-28 09:19:05.000016000,270.93888889564874,275.05,270.11,959.7681069293689,50.60994284456815,57.770769560255566,70.0,73.01928995868104,24.4041666765416,11.08666666121843,40.01499997752602,19.604166656110703,13.410964497934051,8.063279292975778,30.27637684260069,12.047908883059227
2018-11-28 09:19:15.000038400,271.0133333785723,280.1,275.3,967.6082881861229,50.60708504692615,57.7761350279922,70.0,73.98379668451582,24.452500032663227,11.059999981978908,39.904999925663,19.552499965084134,13.45918983422579,8.227245436367687,30.095217321309363,12.443356640651478
2018-11-28 09:19:24.999974400,271.0877777912974,274.61,275.3,952.0931095848979,50.60422725197896,57.78150049066937,69.03163580387267,74.0,24.500833343208264,11.033333327885096,39.794999977526025,19.50083332277737,13.248225309006896,8.138734567845093,29.928858025084352,12.571458332954377
2018-11-28 09:20:15.000000000,271.46,274.61,270.09,954.3266663974562,50.59,57.80832781451146,69.02083331059596,74.0,24.6875,10.962499999999999,39.395,19.2525,13.500833332423836,8.407291669622525,29.56,12.518958345384139
2018-11-28 09:20:25.000022400,276.67,279.73,275.42,965.7464159808167,50.59,57.813693277525935,69.98533918756898,74.0,24.699166663488526,10.97749999591382,39.38500000272412,19.20750001225853,13.53941356750276,8.281905905616032,29.56,12.00777023058844
2018-11-28 09:20:34.999958400,271.03,274.7,270.3,963.6030331952765,50.59,57.819058740540406,70.0,74.0,24.710833326977056,10.992499991827643,39.37500000544824,19.16250002451707,13.537345730756227,8.445686812478872,29.850756547982662,12.408626375042251
2018-11-28 09:22:15.000009600,271.23,274.94,270.55,958.6682939644434,50.6049840129152,57.7832628819933,70.0,74.0,24.79,10.8975,39.2725,19.4675,13.499537033230633,8.35594904076804,29.296713018155817,12.13
2018-11-28 09:22:25.000032000,277.27,280.21,276.21,961.8594304521774,50.60664934676426,57.77739197680999,70.0,74.0,24.80333332970117,10.749166707074426,39.287499995913834,19.365833361028542,13.460956798151711,8.018371983827485,29.856126426800166,12.13
2018-11-28 09:22:55.000012800,272.18,280.21,271.2,964.751427210676,50.611645351033424,57.762175947939056,70.0,74.0,24.84333334059765,10.304166585851144,39.33250000817236,19.06083327794292,13.374714553867976,8.308757602314822,29.7832639219086,12.061034163410978
2018-11-28 09:23:05.000035200,272.18,274.9,271.2,961.1799998461656,50.613310684882485,57.81994598268626,70.0,73.99922832408933,24.77583330302752,10.289166690843215,39.35750000715081,19.14083338679416,13.499899682131613,8.01020835249588,29.87042442175087,12.61993054916804
2018-11-28 09:23:14.999971200,272.18,274.9,271.2,957.6085724816547,50.61497601873156,57.752430575391806,70.0,73.03472250559719,24.627500030305814,10.40749997582345,39.39249999284919,19.40249994653918,13.374513925727632,8.27062492348876,30.400902621921553,12.533125025503743
2018-11-28 09:23:24.999993600,272.18,279.98,271.2,957.9214453408388,50.6166413539416,57.783957333910685,70.0,74.0,24.479166636360848,10.525833357509883,39.427500007150805,19.664166720127486,13.281180571446448,8.139475301579356,29.87,12.531180571446448
2018-11-28 09:24:34.999977600,272.32,279.98,271.2,963.6996329063206,50.62829869496802,57.82,70.0,73.014660812431,23.91333332970117,10.572499971396752,39.579166668936764,19.815833273856736,13.538827135005516,8.574868715649142,30.227538309433626,12.707361053762416
2018-11-28 09:24:45.000000000,272.32,274.55,271.2,965.4423571851139,50.629964028817085,57.82,70.0,73.97916668940404,23.9,10.4675,39.5875,19.5975,13.461666664847678,8.23729165870859,29.40770831400657,12.533749995907272
2018-11-28 09:24:55.000022400,272.32,274.55,271.2,956.7063870459352,50.63984701729549,57.82,69.9729941912391,73.02700580876089,23.88666667113701,10.362500035203997,39.59583333053936,19.379166739868623,13.677569477211518,8.501080232350436,28.7367357506733,12.257569477211518
2018-11-28 09:25:05.000044800,272.32,279.56,271.2,961.5774214328588,50.64991143514501,57.82,69.00848746540433,73.99151253459564,23.95833336534172,10.277499986719924,39.59333333060922,19.234166652024527,13.590763871886388,8.539660501383826,29.691597409249702,12.170763871886388
2018-11-28 09:25:35.000025600,272.32,279.56,271.2,968.15407949608,50.5933682232376,57.82,70.0,73.03163580387267,24.428333301324944,10.082500013280075,39.553333336057456,19.019166681308803,13.537469135690184,8.443040123148009,30.758804011405303,12.700192900799472
2018-11-28 09:25:44.999961600,272.32,274.47,271.2,965.0206936936016,50.59672302602399,57.82,70.0,74.0,24.58499989412609,10.017500043926407,39.540000009010555,18.94750004843168,13.410760851299676,8.232106431012946,30.23789356898705,12.361458298393575
2018-11-28 09:25:54.999984000,272.32,279.94,271.2,961.8873049364515,50.60007783197383,57.82,70.0,74.0,24.74166663465828,9.952500013280076,39.52666666939079,18.87583334797547,13.45605073018978,8.357492305371462,30.112507694628537,12.448263903718704
2018-11-28 09:26:05.000006400,272.32,279.94,271.2,958.7539191339728,50.6034326347602,57.82,70.0,74.0,24.75416674667892,9.95833328674392,39.44083342955061,18.90499992100056,13.497430580996143,8.102569419003856,30.155213314003326,12.492569419003855
2018-11-28 09:26:15.000028800,272.32,274.42,271.2,955.6205303768227,50.60678744071004,57.82,70.0,74.0,24.6225,10.035,39.282500000000006,19.035,13.410624975671016,8.189375024328982,30.331340631941615,12.579375024328984
2018-11-28 09:26:24.999964800,272.32,274.42,271.2,953.3135802857937,50.610560846608806,57.82,69.04089506402084,74.0,24.490833369200892,10.111666645781757,39.12416670979855,19.164999964586457,13.413680555761877,8.20063271664542,30.472600307106035,12.625316358322708
2018-11-28 09:26:34.999987200,272.32,279.43,271.2,969.5113015456863,50.62378835453471,57.82,70.0,74.0,24.359166746678923,10.18833328674392,38.96583342955061,19.29499992100056,13.5004860739692,8.448811819186396,29.8310261561572,12.748109712341995
2018-11-28 09:30:05.000025600,272.25,279.43,271.2,944.9508864420112,50.665600071084704,57.82671179002318,69.98996918328895,74.0,25.44166663874445,9.803333326523038,39.1625000091939,18.600833345932376,13.370401232668442,8.065918181859523,30.330889689869892,12.312708320511984
2018-11-28 09:30:14.999961600,272.25,273.94,271.2,963.3054321679168,50.66782585382322,57.827229259630464,69.02546336479679,74.0,25.305000027922212,9.770000006810298,39.2074999908061,18.662499987400953,13.408981465408129,8.63497661476989,30.416437166300454,12.573124891504865
2018-11-28 09:30:24.999983999,272.25,279.05,271.2,956.4507640837712,50.67005163838072,57.827746729660646,69.97762333748912,74.0,25.16833330541112,9.73666665985637,39.25250000919389,18.724166679265718,13.40395830112206,8.401049334995646,30.478965937239767,12.938811668744556
2018-11-28 09:30:54.999964800,272.25,279.05,271.2,963.0142793113528,50.67672898855517,57.82929913893791,70.0,73.00077161532448,24.758333352664092,9.636666671381485,39.38749999363498,18.909166657944247,13.409930554620797,8.14,30.150547846880375,12.450100309992182
2018-11-28 09:31:04.999987200,272.25,274.05,271.2,948.6121736948176,50.67895477115376,57.829816608512665,70.0,73.96373420101555,24.675000016344715,9.644999972758812,39.40666667029882,18.969166634885283,13.41,8.101450631959377,30.535493680406223,12.825856338396067
2018-11-28 09:32:05.000035200,272.25,274.05,271.2,961.7792602449357,50.630069445379206,57.83292142742504,70.0,74.0,24.577500027581696,9.946666677563138,39.35416666019688,19.268333324479947,13.679861109241594,8.23020833613761,29.43157406652479,12.040516982267398
2018-11-28 09:32:14.999971199,272.25,279.46,271.2,960.8545791448398,50.716874974306776,57.83343889703232,70.0,74.0,24.712499972418303,9.999999989103529,39.322500006469774,19.225000008853385,13.506250051386452,8.490624922920324,29.25630957548862,12.686735919839318
2018-11-28 09:36:14.999990400,272.32,279.46,270.5,960.9097169588042,50.69,57.845858171836014,69.96990748740926,74.0,24.552499997302075,9.840000000733417,39.22000000031432,19.282499999083228,13.1481249783995,8.062557863492668,30.1555434812971,12.54263885528811
2018-11-28 09:36:25.000012800,272.32,274.4,270.5,960.5801312606313,50.69,57.8463756418662,69.00540082220749,74.0,24.380833235308717,9.886666693314137,39.240000011420335,19.224166633357328,13.40854177800398,8.144540927549379,30.110253603821384,12.947731654672856
2018-11-28 09:36:44.999971200,272.32,274.4,270.5,959.9209604029843,50.69,57.84741058108076,69.99305576566567,74.0,24.037499991906223,9.980000002200248,39.28000000094296,19.10749999724969,13.280902750463463,8.100624981090089,29.201597173896896,12.364097098257256
2018-11-28 09:36:54.999993600,277.47,279.4,275.64,959.5913747048115,50.69,57.84792805111093,69.0285491589448,74.0,23.865833229912862,10.026666694780968,39.30000001204899,19.04916663152379,13.406288609337176,8.187430575694966,29.423433693442696,12.933155996222563
2018-11-28 09:37:34.999996800,271.68,279.4,270.46,958.2730327201683,50.650052914089606,57.84999792996295,70.0,74.0,24.497499963486337,10.13166666251064,39.368333330364734,19.14249999376596,13.281196078865312,8.321003162919297,29.76440196524827,12.529845667243183
2018-11-28 09:37:45.000019200,271.68,273.97,270.46,957.943447021996,50.670048312991696,57.85165867336418,69.03935165395254,74.0,24.702500045105115,10.155000005133916,39.38500000366708,19.177500007700875,13.40488428498617,8.195115715013829,29.913900493822275,12.145740661581016
2018-11-28 09:37:54.999955200,271.68,273.97,270.46,959.3828943481278,50.68949074843776,57.853324007213246,70.0,74.0,24.90749995919061,10.178333328688362,39.40166666334883,19.212499993032544,13.37110337838485,8.359320997917013,30.19923612265664,12.525841112241713
2018-11-28 09:38:04.999977600,271.68,279.31,270.46,960.8975891392602,50.63162034852566,57.85498934242329,70.0,74.0,24.91249994585814,10.204166674533433,39.33166662316808,19.203333318525303,13.49648924486108,8.282160464700873,30.11243052278848,12.053232846292843
2018-11-28 09:38:15.000000000,271.68,279.31,270.46,951.1731465040928,50.68934782678841,57.85665467627236,69.02083331059596,73.97916668940404,24.717499996935366,10.232500000445288,39.17499999753781,19.149999999161807,13.240833332423838,8.231874997953637,29.703541662801317,12.269374989768185
2018-11-28 09:38:25.000022400,271.68,273.68,270.46,953.170671283496,50.659154600755855,57.85832001001673,69.985339126936,73.014660873064,24.522500060271128,10.260833324575987,39.018333381756285,19.09666668315108,13.279413565077437,8.318680521424238,29.86750765157912,12.703402607121198
2018-11-28 09:38:35.000044800,271.68,278.7,270.46,955.168197946494,50.631990752864525,57.859985345331474,70.0,74.0,24.327499939728877,10.289166675424008,38.86166661824371,19.04333331684892,13.230442825856688,8.135686702126854,29.84360347790761,12.928765302778352
2018-11-28 09:39:05.000025599,271.68,278.7,270.46,961.1340229804598,50.6503650796944,57.86498134823965,70.0,73.98996912265596,23.860000010686925,10.367500004007596,38.49750001469452,18.931666678244166,13.5,8.231304014054725,29.87952933347683,12.705084870101423
2018-11-28 09:39:14.999961600,271.68,273.67,270.46,960.5593105636254,50.630523817805525,57.86664668198404,70.0,73.02546336479678,23.899999991827645,10.382499996935364,38.55249998876301,18.974999991146618,13.5,8.356689762576414,30.795809803443046,12.23247704875043
2018-11-28 09:39:24.999984000,271.68,279.04,270.46,959.9845976048576,50.719309518278806,57.86831201729877,70.0,74.0,23.940000010686926,10.397500004007597,38.60750001469452,19.01833334491084,13.372616728900883,8.097986095039161,30.053734517899613,12.176265482100389
2018-11-28 09:42:15.000019200,275.52,279.0,270.23470588403984,953.7534485028356,50.69,57.896622702155085,69.00231496709903,73.99768503290097,24.2875,10.04,39.055,18.6075,13.100625041116736,7.920324095393864,29.291250082233475,12.130625041116739
2018-11-28 09:42:24.999955199,270.52,273.79,270.2277941216087,955.1902296352436,50.69,57.89828803600416,69.96682078559118,73.03317921440883,24.292499998637936,10.073333324252935,39.071666662126475,18.45250004222384,13.361041612109618,8.055354909982766,29.81208322421924,12.39104161210962
2018-11-28 09:42:34.999977599,275.83,278.85,270.22088235309457,956.6270120321634,50.69,57.89995337131889,70.0,73.98533912693598,24.297500001676376,10.106666677842538,39.088333338921274,18.2974999480322,13.363989042043755,8.276041564272719,29.449792178636404,12.48662799919528
2018-11-28 10:16:04.999987200,275.06601810229046,278.6,273.6300000166716,948.4900626737187,50.788912026030474,57.945041367998925,70.0,73.03626579898445,23.510833354218246,9.146666626712925,39.008333356942366,17.939166667574707,13.374714553867976,8.062901263918755,29.936319609543,12.243935427329735
2018-11-28 10:16:15.000009600,275.0622171954675,273.45,273.5960000005557,943.6010899305296,50.73104167516792,57.95242907845445,70.0,74.0,23.4725,9.22,38.965,17.9375,13.37300928381842,8.279999999999998,29.78057870842662,12.364050958986338
2018-11-28 10:16:25.000032000,275.0584162917508,279.43,273.56200001222584,963.6917461297213,50.817847198832204,57.95981678287248,70.0,74.0,23.43416667710912,9.293333313356465,38.92166667847118,17.93583333378735,13.623780796626383,8.279999999999998,29.828803999351223,12.70162799545859
2018-11-28 10:17:24.999993600,275.03561085989287,279.43,273.3579999967512,947.8560295960012,50.81997602889594,57.936680022153325,70.0,74.0,23.695833375635743,9.283333304834864,38.82416667245542,18.18000002671732,13.539475299154036,8.356064743655272,30.78275467944131,12.309344123942546
2018-11-28 10:17:35.000016000,275.0318099564151,273.53,273.3240000105587,951.9597920395298,50.818213480238335,57.94001869606289,70.0,74.0,23.85416663431776,9.176666688459612,38.84583332890664,18.279999979569112,13.500895066500435,8.066712998753266,30.985300900872712,12.261118833125543
2018-11-28 10:17:45.000038400,275.02800904935316,279.03,273.2899999923054,956.0635583527603,50.81645092991872,57.94335737312071,70.0,74.0,24.012500042302413,9.069999971501531,38.86750000578874,18.380000026717315,13.721018534591872,8.444398059744705,30.175809803443045,12.614398059744705
2018-11-28 10:19:54.999984000,274.51857143774447,279.03,271.745,958.0033064254447,50.79353778883825,57.96,70.0,74.0,24.437499998978456,10.050833276467364,40.134999993870736,19.232499984676835,13.282507702358775,8.143472203265995,29.695756196008222,12.578263898367
2018-11-28 10:20:05.000006400,274.3614286363456,273.38,271.3433334680026,959.7129977819321,50.791775240180655,57.96,70.0,74.0,24.4733332928208,10.183333341435837,40.14250000911532,19.27583332624364,13.41,8.106280802009428,31.16803282293702,12.361141964001712
2018-11-28 10:20:15.000028800,274.2042856867666,278.4,270.9416665572479,961.4226907505978,50.79001268986104,57.96,70.0,74.0,24.54,10.17,40.1275,19.2875,13.41,8.318472281693072,29.750207935959928,12.399722233035105
2018-11-28 10:21:25.000012800,273.1042856225552,278.4,270.54,956.4518001561328,50.79,57.96,69.00540082220749,74.0,24.639999954318625,10.851666836068432,39.897499962883884,19.602500059956803,12.960972147997348,7.701404213773945,29.34264875102334,11.911188180885649
2018-11-28 10:21:35.000035200,272.94714282115626,273.37,270.54,960.1579649728588,50.79,57.96,69.95910493597916,74.0,24.559999980302525,11.148333406378132,39.8324999839958,19.707500025852934,13.132638888476247,7.911003085915414,30.41419752829665,12.15936728335458
2018-11-28 10:21:44.999971200,272.79,278.96,270.54,963.8641302555556,50.79,57.96,70.0,74.0,24.47999999622814,11.445000013987302,39.76749999693537,19.81250000495056,13.140972192806807,8.229375018909911,30.76784758991492,12.36
2018-11-28 10:21:54.999993600,272.792714287016,278.96,270.54,967.5702983340781,50.79,57.96,70.0,74.0,24.39999995180405,11.741666845393302,39.7024999608408,19.917500063257176,13.276003117747727,8.142569424305034,29.07996102815341,12.36
2018-11-28 10:22:05.000016000,272.79542857181366,273.85,270.54,957.2884389872513,50.79,57.891350301351984,70.0,73.98070998068597,24.34833332722153,11.822499964638848,39.6883333429376,19.995833346866608,13.276527796523474,7.960964500965701,30.37945210946388,12.575756195750914
2018-11-28 10:22:24.999974400,272.80085714362747,273.85,270.54,949.9252115844506,50.79,57.96,70.0,74.0,24.301666661043807,11.552499967467742,39.76166667550258,20.099166679117285,13.062970703660868,7.841388910531494,30.12518521404199,12.365536276120649
2018-11-28 10:22:34.999996800,272.8035714284252,279.27,270.54,953.5106572310784,50.79,57.96,70.0,74.0,24.27833333748936,11.417500024045584,39.79833332680244,20.1508333241307,13.458418089242649,8.188611005188667,30.58814800691822,12.534324799473852
2018-11-28 10:23:35.000044800,272.81985714386633,279.27,270.54,960.0238782732334,50.7714930646484,57.96,69.0,74.0,23.62499994745594,10.794166641424912,39.35333328594065,19.620833275122756,13.619714443533269,8.012986129296793,30.424313297873148,12.745686702126852
2018-11-28 10:23:44.999980800,272.8225714286641,274.13,270.54,946.183219777871,50.814895826480544,57.96,69.0,74.0,23.4549999919848,10.712499996149562,39.19999999277061,19.432499991120416,13.3207176398007,8.099791652961086,30.549699054277127,12.620300945722873
2018-11-28 10:23:55.000003200,272.82528571568,274.13,270.54,962.4110387096088,50.85829862378298,57.96,69.96219163962184,74.0,23.284999897583614,10.630833284133304,39.0466665742911,19.24416655320537,13.243024668830252,7.9644564759961884,30.338317839283196,12.321720591717233
2018-11-28 10:24:05.000025600,272.8280000004778,279.35,270.54,957.8427658759102,50.84691721156279,57.96,69.98996912265596,74.0,23.350000080151943,10.614166679580036,39.000000016030384,19.22666670763321,13.05270833688289,7.83,30.250733038758117,12.352777768312295
2018-11-28 10:24:14.999961600,272.83071428510493,279.35,270.54,952.4230819745139,50.83330065886152,57.96,69.02546336479679,74.0,23.649999938707335,10.66249999012507,39.059999987741456,19.37999996867264,13.313124891504865,7.83,31.282754199667423,11.658333622653693
2018-11-28 10:24:24.999984000,272.8334285722915,274.34,270.54,955.0922306773421,50.82046699246084,57.959600075595645,70.0,74.0,23.95000008015194,10.7108333462467,39.12000001603039,19.53333337429988,13.318209862257032,8.006867258949807,30.095902665274128,12.366713016536128
2018-11-28 10:31:45.000019200,272.9528571431497,275.66,270.54,962.8061365392301,50.77451388851576,57.93,70.0,74.0,25.087500038504366,11.067500012101371,40.27000000733416,18.882499980564464,13.245115715013828,7.964111119632067,29.42502297201776,12.578032417302373
2018-11-28 10:31:54.999955200,272.9555714279474,281.53,275.75,969.4264080676317,50.77228810578504,57.93,70.0,74.0,25.26249996516272,11.12249998905114,40.30333332669766,18.7941666842512,13.457283991832737,8.009236122702957,29.744583263782253,12.447283991832736
2018-11-28 10:32:04.999977600,272.9582857149634,275.99,270.64,964.4727019896254,50.77006232123532,57.93,70.0,74.0,25.339999994551764,11.243333384183549,40.24499995913822,18.780833350132063,13.14864187768206,7.92243052809808,30.26541683141152,12.13864187768206
2018-11-28 10:32:35.000044800,272.96642857157485,275.99,270.64,960.5310195280691,50.792322545008616,57.93,70.96682078559118,74.0,25.27999999455176,11.803333384183547,39.794999959138224,18.965833350132066,13.2456404664495,7.747299427169941,30.136396522092383,11.929243944357117
2018-11-28 10:32:44.999980800,272.96914285637257,281.35,275.88,966.6652768085904,50.85983795230307,57.93,70.00231496709903,74.0,25.26,11.99,39.645,19.0275,13.409606455593163,7.959490707238213,29.7409491365106,12.488657319082561
2018-11-28 10:32:55.000003200,272.97185714338855,276.1,270.8,963.1072448809168,50.77340275243404,57.93,70.0,74.0,25.239999989103527,12.176666768367095,39.49499991827644,19.089166700264126,13.371512334415124,8.008109581981094,29.566805504868068,12.49
2018-11-28 10:33:24.999984000,272.98,276.1,270.8,966.0847558971556,50.85894926977698,57.930399923320685,70.02237666251088,74.0,25.134166658834825,12.061666649640927,39.50333334014363,19.074166662921005,13.055146632377504,7.869104933499565,29.416851995013054,12.127091033873587
2018-11-28 10:33:35.000006400,278.08,281.26,275.94,976.5970304282765,50.81365943216085,57.947637899212445,70.98688247885092,74.0,25.095833343574967,11.978333355597762,39.5366666577609,19.05583333823151,13.276982970135707,7.830524700845965,30.57425897462109,12.001705277749382
2018-11-28 10:33:45.000028800,273.01,275.73,270.22,964.6780396652946,50.77059524297063,57.96487589135899,70.0,74.0,25.05749999216816,11.89499998297426,39.5700000068103,19.037499996254336,13.236701361868263,7.9586110996918995,30.218402929082327,12.935416546764944
