Tiempo,Corriente,T° Retorno,T° socket Linner,T° Excéntrica,T° Alimentación,T° Desc. C. Eje,Salto Anillo A,Salto Anillo B,Salto Anillo C,Salto Anillo D,Nivel Taza,Setting,Pesómetro
2018-12-14 11:30:00,64.98258972167969,41.3974609375,37.37275695800781,40.0,36.97480773925781,37.89785385131836,9.513671875,23.970703125,7.939453125,5.0,0.0244140326976776,37.0,2310.302978515625
2018-12-14 11:40:00,49.50045394897461,41.71953582763672,37.16564178466797,40.0,37.30019760131836,38.00078201293945,8.119140625,20.2421875,6.83984375,5.0,0.0244048777967691,37.0,2302.1787109375
2018-12-14 11:50:00,56.06027221679688,41.80918121337891,37.19922637939453,40.0,37.58906555175781,38.04062652587891,9.1328125,22.201171875,7.22265625,5.0,0.024604607373476,37.0,2263.701904296875
2018-12-14 12:00:00,57.77186584472656,41.8623046875,37.27619552612305,40.0,37.63887023925781,38.26308822631836,8.48046875,20.876953125,7.455078125,5.0,0.1413669139146805,37.0,2282.06787109375
2018-12-14 12:10:00,49.7214241027832,42.00176239013672,37.23980712890625,40.0,37.80820465087891,38.28964996337891,8.240234375,21.283203125,6.998046875,5.0,0.0244140662252903,37.0,2340.328125
2018-12-14 12:20:00,52.7446403503418,42.1611328125,37.54418182373047,40.0,37.99746322631836,38.4423828125,8.595703125,20.806640625,6.8203125,5.0,0.0244140587747097,37.0,2282.8642578125
2018-12-14 12:30:00,53.8292236328125,42.20761871337891,37.51409530639648,40.0,38.02070617675781,38.49385070800781,8.7890625,21.408203125,7.115234375,5.0,0.0244140587747097,37.0,2314.41796875
2018-12-14 12:40:00,52.5069694519043,42.20097732543945,37.56377410888672,40.0,38.1103515625,38.51377105712891,8.525390625,21.01953125,7.091796875,5.0,0.0244247131049633,37.0,2340.733642578125
2018-12-14 12:50:00,56.15380096435547,42.40019989013672,37.71701049804688,40.0,38.39922332763672,38.67812728881836,8.8359375,22.099609375,6.78515625,5.0,0.0244140662252903,37.0,2298.32421875
2018-12-14 13:00:00,55.18522262573242,42.4765625,37.93251800537109,40.0,38.25312805175781,38.76445388793945,8.85546875,22.064453125,7.134765625,5.0,0.0244134720414876,37.0,2314.17626953125
2018-12-14 13:10:00,50.53731536865234,42.1279296875,37.27689361572266,40.0,37.65547180175781,38.53037261962891,8.162109375,21.54296875,6.513671875,5.0,0.0243422165513038,37.0,2350.7978515625
2018-12-14 13:20:00,50.79146194458008,42.02168273925781,37.18103408813477,40.0,37.7783203125,38.32949447631836,7.87890625,19.8671875,6.564453125,5.0,0.024073127657175,37.0,2642.96630859375
2018-12-14 13:30:00,47.08168792724609,42.05654525756836,37.06068420410156,40.0,37.68369293212891,38.29961013793945,7.341796875,18.748046875,6.48046875,5.0,0.0240734964609146,37.0,2472.35791015625
2018-12-14 13:40:00,45.87104034423828,41.93535614013672,36.95713043212891,40.0,37.68867492675781,38.16679763793945,6.947265625,18.337890625,6.146484375,5.0,0.0237790886312723,37.0,2348.88720703125
2018-12-14 13:50:00,48.10618591308594,41.96523666381836,37.0662841796875,40.0,37.71357727050781,38.12363433837891,7.5,19.453125,6.72265625,5.0,0.0238643363118171,37.0,2330.8359375
2018-12-14 14:00:00,43.31698226928711,41.92207336425781,36.78080368041992,40.0,37.47949600219727,37.9775390625,6.060546875,16.623046875,5.791015625,5.0,0.0224339626729488,37.0,2355.2607421875
2018-12-14 14:10:00,36.36495590209961,41.22812652587891,35.47374725341797,40.0,37.23379135131836,37.52597808837891,1.4921875,2.53515625,0.9296875,5.0,0.0213273633271455,37.0,-13.70116233825684
2018-12-14 14:20:00,45.31430053710938,41.3642578125,36.27701568603516,40.0,37.05449676513672,37.52265930175781,6.919921875,17.15625,6.552734375,5.0,9.059144973754885,37.0,2400.8193359375
2018-12-14 14:30:00,51.99784088134766,41.41406631469727,36.83118057250977,40.0,36.93828201293945,37.64551162719727,8.271484375,20.451171875,6.669921875,5.0,0.0214027669280767,37.0,2623.978759765625
2018-12-14 14:40:00,50.26378631591797,41.43896484375,36.57648849487305,40.0,37.08437728881836,37.60566711425781,7.56640625,19.068359375,6.90234375,5.0,0.0198905952274799,37.0,2637.93212890625
2018-12-14 14:50:00,49.76632690429688,41.67304992675781,36.71712875366211,40.0,37.47949600219727,37.75839996337891,7.6015625,18.798828125,6.513671875,5.0,0.02317532338202,37.0,2591.67578125
2018-12-14 15:00:00,49.78292846679688,41.67304992675781,36.75141143798828,40.0,37.23047256469727,37.74179840087891,7.51953125,19.36328125,6.662109375,5.0,0.0214977338910102,37.0,2559.92529296875
2018-12-14 15:10:00,50.10945129394531,41.58671951293945,36.77520370483398,40.0,37.1806640625,37.73516082763672,7.98046875,20.6875,6.994140625,5.0,22.56086349487305,37.0,2563.9677734375
2018-12-14 15:20:00,44.78105926513672,41.42734527587891,36.34698486328125,40.0,37.14580154418945,37.60898590087891,6.005859375,16.359375,5.5703125,5.0,0.0213724002242088,37.0,2400.3056640625
2018-12-14 15:30:00,40.63116455078125,41.33271789550781,35.70185470581055,40.0,37.11923980712891,37.3134765625,5.611328125,14.943359375,5.287109375,5.0,0.0200021378695964,37.0,2419.532958984375
2018-12-14 15:40:00,43.81455612182617,41.24140930175781,35.86488723754883,40.0,36.92168045043945,37.27363586425781,6.134765625,16.041015625,5.515625,5.0,0.2403321415185928,37.0,2594.0859375
